match_id,player_slot,account_id,hero_id,leaver_status,rank_tier,is_anonymous,run_id
8912751098,1,241710239,23,0,80.0,False,eu_500
8912751098,2,60926630,50,0,80.0,False,eu_500
8912751098,3,126168494,88,0,80.0,False,eu_500
8912751098,4,912146036,81,0,80.0,False,eu_500
8912751098,128,1074399069,74,1,80.0,False,eu_500
8912751098,129,303875147,86,0,80.0,False,eu_500
8912751098,130,1725928191,2,1,80.0,False,eu_500
8912751098,131,124784265,22,0,80.0,False,eu_500
8912751098,132,220295179,6,0,80.0,False,eu_500
8912751107,0,1250843233,11,0,32.0,False,eu_500
8912751107,1,1442133690,39,0,41.0,False,eu_500
8912751107,2,1279395504,104,0,33.0,False,eu_500
8912751107,3,907256207,53,0,42.0,False,eu_500
8912751107,4,1003543558,109,0,42.0,False,eu_500
8912751107,128,907455216,44,0,34.0,False,eu_500
8912751107,129,151919569,20,0,42.0,False,eu_500
8912751107,130,954421043,14,0,41.0,False,eu_500
8912751107,131,1189977250,2,0,35.0,False,eu_500
8912751107,132,1213903250,17,1,34.0,False,eu_500
8912751130,0,230862253,37,0,22.0,False,eu_500
8912751130,1,1465993717,137,0,25.0,False,eu_500
8912751130,2,1821344166,61,0,14.0,False,eu_500
8912751130,3,63476588,15,0,23.0,False,eu_500
8912751130,4,42890177,110,0,24.0,False,eu_500
8912751130,128,281989844,6,0,25.0,False,eu_500
8912751130,129,1140184389,20,0,25.0,False,eu_500
8912751130,130,814911025,55,0,23.0,False,eu_500
8912751130,131,218795043,53,0,24.0,False,eu_500
8912751130,132,74930534,84,0,25.0,False,eu_500
8912751137,0,1118357708,35,0,12.0,False,eu_500
8912751137,1,1670245516,20,0,14.0,False,eu_500
8912751137,2,900062368,69,0,12.0,False,eu_500
8912751137,3,1855023008,75,0,12.0,False,eu_500
8912751137,4,203739594,6,0,14.0,False,eu_500
8912751137,128,1741260449,59,0,,False,eu_500
8912751137,129,889018643,67,0,33.0,False,eu_500
8912751137,130,1748326636,123,0,,False,eu_500
8912751137,131,1177087701,68,0,12.0,False,eu_500
8912751137,132,105488122,129,0,13.0,False,eu_500
8912751148,0,129471787,88,0,80.0,False,eu_500
8912751148,1,193795165,90,0,75.0,False,eu_500
8912751148,2,895712077,22,0,80.0,False,eu_500
8912751148,3,120341633,54,0,80.0,False,eu_500
8912751148,4,1126392736,119,0,75.0,False,eu_500
8912751148,128,965460629,27,0,72.0,False,eu_500
8912751148,129,86776380,14,0,80.0,False,eu_500
8912751148,130,1183364475,20,0,75.0,False,eu_500
8912751148,131,1226435595,11,0,80.0,False,eu_500
8912751148,132,325543923,110,0,80.0,False,eu_500
8912751206,0,253713597,50,0,62.0,False,eu_500
8912751206,1,370483438,7,0,62.0,False,eu_500
8912751206,2,1301217703,11,0,55.0,False,eu_500
8912751206,3,155355828,2,0,53.0,False,eu_500
8912751206,4,1873307498,8,0,52.0,False,eu_500
8912751206,128,98687256,135,0,61.0,False,eu_500
8912751206,129,375707443,100,0,61.0,False,eu_500
8912751206,130,208083545,64,0,62.0,False,eu_500
8912751206,131,1880122168,17,0,61.0,False,eu_500
8912751206,132,1674928463,93,0,54.0,False,eu_500
8912751210,0,177713176,14,0,31.0,False,eu_500
8912751210,1,786532867,54,0,,False,eu_500
8912751210,2,725829184,17,0,,False,eu_500
8912751210,3,121189520,38,0,35.0,False,eu_500
8912751210,4,156267091,128,0,25.0,False,eu_500
8912751210,128,1530374230,7,0,31.0,False,eu_500
8912751210,129,898373565,12,0,31.0,False,eu_500
8912751210,130,92239413,35,0,34.0,False,eu_500
8912751210,131,170630684,50,0,,False,eu_500
8912751210,132,903979651,105,0,24.0,False,eu_500
8912751215,0,378217129,12,1,25.0,False,eu_500
8912751215,1,137099981,104,0,24.0,False,eu_500
8912751215,2,188644629,6,0,23.0,False,eu_500
8912751215,3,220240385,30,0,15.0,False,eu_500
8912751215,4,444435923,57,0,15.0,False,eu_500
8912751215,128,376655858,8,0,23.0,False,eu_500
8912751215,129,1317649041,81,0,15.0,False,eu_500
8912751215,130,1340243585,74,0,15.0,False,eu_500
8912751215,131,1404753613,100,0,25.0,False,eu_500
8912751215,132,956429861,31,0,23.0,False,eu_500
8912751228,0,363371375,19,0,63.0,False,eu_500
8912751228,1,1462690326,38,0,62.0,False,eu_500
8912751228,2,329173839,138,0,52.0,False,eu_500
8912751228,3,136996829,22,0,62.0,False,eu_500
8912751228,4,457099859,57,0,71.0,False,eu_500
8912751228,128,242783636,28,0,63.0,False,eu_500
8912751228,129,211534187,36,0,65.0,False,eu_500
8912751228,130,1400787837,20,0,62.0,False,eu_500
8912751228,131,123202622,101,0,65.0,False,eu_500
8912751228,132,1031125608,21,0,55.0,False,eu_500
8912751230,0,1107963067,2,0,41.0,False,eu_500
8912751230,1,334422478,112,0,62.0,False,eu_500
8912751230,2,1674050505,74,0,71.0,False,eu_500
